month,industry_large,industry_mid,region_sido,region_sigungu,corp_grade,export_amt,import_amt,company_id,net_exposure
,제조업,기타 기계 및 장비 제조업,대구광역시,북구,일반,0.06,0.0,co_adcdb60dbd,0.06
,제조업,기타 기계 및 장비 제조업,부산광역시,강서구,우수,0.07,0.0,co_46cdd5cb34,0.07
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.02,0.0,co_807818fd5b,0.02
,제조업,기타 운송장비 제조업,부산광역시,사상구,최우수,0.22,0.0,co_9193e73224,0.22
,제조업,섬유제품 제조업; 의복제외,대구광역시,북구,우수,0.12,0.0,co_0cda79444e,0.12
,제조업,기타 운송장비 제조업,대구광역시,수성구,우수,0.12,0.0,co_224f2f7187,0.12
,제조업,1차 금속 제조업,경상북도,경산시,우수,0.0,0.11,co_009790356c,-0.11
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,수성구,최우수,0.0,0.03,co_4c6feef8f3,-0.03
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,안산시 단원구,최우수,0.01,0.0,co_62156cd916,0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,0.0,0.23,co_0bd037052b,-0.23
,제조업,고무 및 플라스틱제품 제조업,경상남도,김해시,최우수,0.06,0.0,co_ecbf37ed49,0.06
,제조업,음료 제조업,경상북도,칠곡군,최우수,0.0,0.01,co_abb7511599,-0.01
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,0.32,co_92a9a47a61,-0.32
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달서구,우수,0.05,0.06,co_b165d15226,-0.009999999999999995
,제조업,금속가공제품 제조업; 기계 및 가구 제외,부산광역시,강서구,최우수,0.04,0.0,co_1ccbbaa013,0.04
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,칠곡군,최우수,0.0,0.01,co_510e1126a8,-0.01
,제조업,"펄프, 종이 및 종이제품 제조업",경상북도,청도군,우수,0.07,0.59,co_70ed987268,-0.52
,제조업,자동차 및 트레일러 제조업,경상남도,창원시 진해구,최우수,0.0,0.47,co_bab2df06bf,-0.47
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,칠곡군,최우수,0.16,0.0,co_4d8677a55f,0.16
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,달성군,최우수,0.0,0.17,co_7cec10e73a,-0.17
,제조업,의료용 물질 및 의약품 제조업,인천광역시,서구,우수,0.07,0.0,co_5a74c79c56,0.07
,제조업,"가죽, 가방 및 신발 제조업",부산광역시,강서구,일반,0.0,0.01,co_5de4c611b4,-0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,칠곡군,최우수,0.0,0.11,co_4d8677a55f,-0.11
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,서구,최우수,0.01,0.0,co_767daab7c0,0.01
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상남도,김해시,최우수,0.15,0.01,co_2e5f64f778,0.13999999999999999
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.0,0.97,co_5f44a36f3b,-0.97
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,일반,0.01,0.0,co_978ff39844,0.01
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.88,0.05,co_92a9a47a61,0.83
,제조업,기타 기계 및 장비 제조업,경상북도,경주시,최우수,0.83,0.0,co_485b350810,0.83
,제조업,자동차 및 트레일러 제조업,경상북도,구미시,일반,0.02,0.0,co_4f569183bb,0.02
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,달서구,최우수,0.02,0.03,co_932e854236,-0.009999999999999998
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.12,0.05,co_98f3b4794b,0.06999999999999999
,제조업,식료품 제조업,경상북도,고령군,최우수,0.01,0.0,co_b5e126e85f,0.01
,제조업,기타 기계 및 장비 제조업,대구광역시,북구,최우수,0.01,0.0,co_cc3a293ca9,0.01
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,일반,0.07,0.0,co_5eda98be56,0.07
,제조업,전기장비 제조업,경상북도,포항시 북구,최우수,16.0,13.0,co_02e45c8f5d,3.0
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,평택시,최우수,2.1,1.1,co_37072bca7a,1.0
,제조업,식료품 제조업,경상북도,상주시,최우수,0.0,0.12,co_0644467ecf,-0.12
,제조업,기타 기계 및 장비 제조업,경상북도,포항시 남구,일반,0.0,0.01,co_3f2a8e2a3f,-0.01
,제조업,산업용 기계 및 장비 수리업,부산광역시,영도구,최우수,0.0,0.03,co_85585f37f4,-0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,우수,0.0,0.03,co_b9c95ff379,-0.03
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.03,0.0,co_92a9a47a61,0.03
,제조업,식료품 제조업,경상북도,문경시,최우수,0.0,0.06,co_f8eb3dbf10,-0.06
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,칠곡군,최우수,0.0,0.02,co_0730535209,-0.02
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,달서구,최우수,0.0,0.01,co_5036830ed2,-0.01
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,경주시,최우수,0.0,0.15,co_be9a8099f8,-0.15
,제조업,비금속 광물제품 제조업,경상북도,경산시,최우수,0.0,0.02,co_0d8f3f2e59,-0.02
,제조업,고무 및 플라스틱제품 제조업,충청남도,천안시 서북구,우수,0.0,0.03,co_b7f80a5522,-0.03
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,성주군,최우수,0.01,0.0,co_7b4f1c6080,0.01
,제조업,목재 및 나무제품 제조업; 가구 제외,인천광역시,서구,최우수,0.0,0.12,co_3661fe5ac7,-0.12
,제조업,기타 제품 제조업,경상남도,양산시,우수,0.0,0.09,co_391e46ff46,-0.09
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",경상북도,구미시,최우수,0.0,0.03,co_ab4d27a75e,-0.03
,제조업,1차 금속 제조업,부산광역시,강서구,우수,0.0,0.35,co_8eff985413,-0.35
,제조업,1차 금속 제조업,경상북도,경주시,우수,1.9,1.4,co_b5fa987172,0.5
,제조업,기타 기계 및 장비 제조업,경기도,화성시,우수,0.11,0.0,co_90ec181474,0.11
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,북구,우수,0.01,0.0,co_4ee653d838,0.01
,제조업,가구 제조업,경상북도,칠곡군,최우수,0.0,0.12,co_553a29ff9c,-0.12
,제조업,목재 및 나무제품 제조업; 가구 제외,인천광역시,서구,우수,0.0,0.1,co_bdef0a1af7,-0.1
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,우수,0.01,0.0,co_81a989aa70,0.01
,제조업,1차 금속 제조업,서울특별시,영등포구,최우수,2.4,0.0,co_793baa44aa,2.4
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달성군,우수,0.01,0.0,co_23cb6199b0,0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,경산시,최우수,0.0,0.01,co_9918fd5e36,-0.01
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,구미시,일반,0.0,0.01,co_3c9a6c42be,-0.01
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.01,0.0,co_807818fd5b,0.01
,제조업,1차 금속 제조업,부산광역시,강서구,최우수,0.48,0.0,co_8ddd11c396,0.48
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,최우수,0.0,0.11,co_d3eb51e910,-0.11
,제조업,1차 금속 제조업,경상북도,포항시 북구,최우수,0.0,4.2,co_488f633bd9,-4.2
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,0.15,0.0,co_0bd037052b,0.15
,제조업,전기장비 제조업,경기도,평택시,우수,0.0,0.41,co_70b111517d,-0.41
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,김천시,최우수,0.01,0.0,co_4842f419b7,0.01
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,안산시 단원구,우수,0.0,0.02,co_21d2126448,-0.02
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,우수,0.0,0.03,co_c6f5aeffae,-0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,최우수,0.94,0.0,co_b4cfa32295,0.94
,제조업,기타 기계 및 장비 제조업,경기도,평택시,우수,0.01,0.0,co_48adffe534,0.01
,제조업,전기장비 제조업,경상북도,칠곡군,최우수,0.0,0.2,co_6452cdaeac,-0.2
,제조업,섬유제품 제조업; 의복제외,서울특별시,중구,우수,0.0,0.02,co_8fbe9a02b7,-0.02
,제조업,"가죽, 가방 및 신발 제조업",서울특별시,송파구,일반,0.0,0.04,co_e55e3f8932,-0.04
,제조업,목재 및 나무제품 제조업; 가구 제외,경기도,김포시,우수,0.0,0.15,co_f385a552ef,-0.15
,제조업,섬유제품 제조업; 의복제외,경상북도,고령군,우수,0.0,0.01,co_d52f1f035c,-0.01
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,우수,0.16,0.0,co_c6f5aeffae,0.16
,제조업,자동차 및 트레일러 제조업,경상북도,경주시,우수,0.01,0.0,co_d6e99fcff2,0.01
,제조업,기타 제품 제조업,대구광역시,달서구,우수,0.03,0.0,co_4d1f0eda3b,0.03
,제조업,1차 금속 제조업,경상북도,칠곡군,최우수,0.0,0.4,co_64f8a8602f,-0.4
,제조업,"의복, 의복 액세서리 및 모피제품 제조업",서울특별시,용산구,우수,0.0,0.02,co_f44133029d,-0.02
,제조업,산업용 기계 및 장비 수리업,대구광역시,달성군,우수,0.0,0.2,co_098d957bbb,-0.2
,제조업,"가죽, 가방 및 신발 제조업",부산광역시,강서구,최우수,0.0,0.01,co_d292d0e65c,-0.01
,제조업,1차 금속 제조업,대구광역시,달서구,최우수,0.0,0.11,co_7596b1937b,-0.11
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",서울특별시,구로구,최우수,0.0,0.15,co_a03c0d9fac,-0.15
,제조업,자동차 및 트레일러 제조업,경상북도,고령군,최우수,0.0,0.1,co_f0524da092,-0.1
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,우수,0.0,0.06,co_b9c95ff379,-0.06
,제조업,식료품 제조업,경상북도,경산시,최우수,0.08,0.03,co_010e6651cb,0.05
,제조업,1차 금속 제조업,경상남도,김해시,최우수,0.04,1.1,co_055e877c35,-1.06
,제조업,기타 기계 및 장비 제조업,경기도,성남시 분당구,우수,0.03,0.0,co_3bd6fb9632,0.03
,제조업,1차 금속 제조업,경기도,평택시,최우수,0.23,0.0,co_e392865ada,0.23
,제조업,1차 금속 제조업,경상북도,고령군,최우수,0.02,0.0,co_634b8cc254,0.02
,제조업,전기장비 제조업,경상북도,구미시,일반,0.05,0.0,co_0559bb58ce,0.05
,제조업,식료품 제조업,경기도,용인시 처인구,일반,0.0,0.09,co_f5a686621f,-0.09
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.06,0.6,co_5f44a36f3b,-0.54
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,0.08,0.41,co_68ec644e25,-0.32999999999999996
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.11,4.6,co_4fccdf1499,-4.489999999999999
,제조업,"펄프, 종이 및 종이제품 제조업",서울특별시,강남구,최우수,0.08,0.29,co_edd9b3bbfe,-0.20999999999999996
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,중구,최우수,0.0,0.01,co_f7900f59af,-0.01
,제조업,기타 운송장비 제조업,대구광역시,북구,최우수,0.57,0.0,co_6308f2056f,0.57
,제조업,섬유제품 제조업; 의복제외,대구광역시,북구,최우수,0.63,2.0,co_af21bdb34f,-1.37
,제조업,기타 기계 및 장비 제조업,대구광역시,동구,최우수,0.0,0.03,co_198421a3f5,-0.03
,제조업,"펄프, 종이 및 종이제품 제조업",서울특별시,강남구,최우수,0.06,1.0,co_edd9b3bbfe,-0.94
,제조업,식료품 제조업,경상북도,영천시,최우수,0.0,0.3,co_42d9774360,-0.3
,제조업,자동차 및 트레일러 제조업,경상북도,영천시,최우수,0.06,0.1,co_1ae957a0db,-0.04000000000000001
,제조업,전기장비 제조업,대구광역시,서구,최우수,0.0,0.07,co_b3835fa1c7,-0.07
,제조업,"펄프, 종이 및 종이제품 제조업",경상북도,경산시,최우수,0.0,0.44,co_1a6dad89ac,-0.44
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,9.9,0.0,co_807818fd5b,9.9
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,칠곡군,최우수,0.09,0.0,co_02db533b1d,0.09
,제조업,1차 금속 제조업,대구광역시,달서구,최우수,0.0,0.3,co_7596b1937b,-0.3
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,15.0,0.0,co_807818fd5b,15.0
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.83,0.15,co_807818fd5b,0.6799999999999999
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.93,0.0,co_4fccdf1499,0.93
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,0.08,0.13,co_68ec644e25,-0.05
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,0.03,co_92a9a47a61,-0.03
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,2.9,co_92a9a47a61,-2.9
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.13,0.0,co_92a9a47a61,0.13
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,포항시 남구,최우수,0.0,0.01,co_8ead4d797d,-0.01
,제조업,1차 금속 제조업,대구광역시,달성군,최우수,0.45,1.3,co_ded1725f45,-0.8500000000000001
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,서울특별시,중구,최우수,0.0,3.8,co_75ad34ef4f,-3.8
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.0,0.17,co_807818fd5b,-0.17
,제조업,1차 금속 제조업,대구광역시,달서구,최우수,0.08,0.0,co_7596b1937b,0.08
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,포항시 남구,최우수,0.11,0.0,co_8ead4d797d,0.11
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,0.15,co_92a9a47a61,-0.15
,제조업,식료품 제조업,부산광역시,남구,최우수,0.0,2.1,co_c270072239,-2.1
,제조업,비금속 광물제품 제조업,경상북도,영천시,최우수,0.01,0.02,co_19298a7c75,-0.01
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,일반,3.0,0.71,co_e121d29910,2.29
,제조업,기타 기계 및 장비 제조업,경상북도,경산시,우수,0.05,0.0,co_c7b14935f1,0.05
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.04,0.0,co_65bdf74c1c,0.04
,제조업,1차 금속 제조업,경상북도,칠곡군,최우수,0.0,3.5,co_64f8a8602f,-3.5
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.06,0.0,co_92a9a47a61,0.06
,제조업,1차 금속 제조업,경상북도,포항시 남구,최우수,0.02,0.05,co_9a6f932cf8,-0.030000000000000002
,제조업,고무 및 플라스틱제품 제조업,대구광역시,달성군,최우수,0.0,0.02,co_9ba48f7e4b,-0.02
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,0.01,co_92a9a47a61,-0.01
,제조업,식료품 제조업,경상북도,포항시 북구,최우수,0.34,0.43,co_66ee5d81b3,-0.08999999999999997
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,달성군,최우수,0.0,0.01,co_6ee775e43a,-0.01
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.03,0.0,co_5f44a36f3b,0.03
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,성남시 분당구,최우수,0.0,0.01,co_da5531b677,-0.01
,제조업,섬유제품 제조업; 의복제외,경상북도,성주군,최우수,0.08,0.0,co_9f87af7290,0.08
,제조업,섬유제품 제조업; 의복제외,서울특별시,중구,최우수,0.96,0.0,co_8d00e46896,0.96
,제조업,섬유제품 제조업; 의복제외,경상북도,청도군,최우수,0.05,0.0,co_c2086cd9c5,0.05
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,최우수,0.0,0.03,co_df368fdf5c,-0.03
,제조업,비금속 광물제품 제조업,경상북도,고령군,최우수,0.0,0.06,co_1cc942e203,-0.06
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,일반,0.03,0.0,co_339909efbc,0.03
,제조업,기타 운송장비 제조업,경상북도,칠곡군,최우수,0.05,0.0,co_2714533c0b,0.05
,제조업,1차 금속 제조업,경상북도,포항시 남구,최우수,26.0,0.03,co_9a6f932cf8,25.97
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.23,0.39,co_92a9a47a61,-0.16
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",부산광역시,부산진구,최우수,1.0,1.0,co_063cd4e767,0.0
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,북구,최우수,1.7,0.07,co_f2dee4abee,1.63
,제조업,고무 및 플라스틱제품 제조업,경상북도,칠곡군,최우수,0.04,0.0,co_21c610c5a7,0.04
,제조업,섬유제품 제조업; 의복제외,경상북도,경산시,최우수,0.35,0.0,co_9e9976501e,0.35
,제조업,1차 금속 제조업,서울특별시,마포구,최우수,0.79,0.08,co_a3c201ac51,0.7100000000000001
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,최우수,1.2,0.0,co_d3eb51e910,1.2
,제조업,식료품 제조업,경상북도,영천시,최우수,0.04,0.22,co_42d9774360,-0.18
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,서구,최우수,0.0,0.01,co_767daab7c0,-0.01
,제조업,금속가공제품 제조업; 기계 및 가구 제외,서울특별시,강남구,최우수,1.8,0.0,co_739e0f7c69,1.8
,제조업,섬유제품 제조업; 의복제외,경상북도,영천시,최우수,0.26,0.2,co_9fb17f0d1f,0.06
,제조업,식료품 제조업,경상북도,포항시 북구,우수,0.0,0.38,co_a9266c508d,-0.38
,제조업,기타 제품 제조업,경상북도,경산시,최우수,0.01,0.04,co_8b0bd6948d,-0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,일반,0.48,0.0,co_0c5e8e2ce4,0.48
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,달성군,최우수,0.05,0.04,co_6ee775e43a,0.010000000000000002
,제조업,식료품 제조업,부산광역시,동구,최우수,0.0,0.44,co_edb0887943,-0.44
,제조업,비금속 광물제품 제조업,경상북도,문경시,우수,0.0,0.05,co_44570beaa8,-0.05
,제조업,섬유제품 제조업; 의복제외,경상북도,영천시,최우수,1.1,1.1,co_9fb17f0d1f,0.0
,제조업,비금속 광물제품 제조업,경상북도,경산시,최우수,0.0,0.01,co_0d8f3f2e59,-0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.01,0.0,co_65bdf74c1c,0.01
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,성주군,우수,0.0,0.01,co_1965ece6b6,-0.01
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",경기도,화성시,최우수,0.16,0.0,co_5b7de15e29,0.16
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.54,0.0,co_92a9a47a61,0.54
,제조업,전기장비 제조업,대구광역시,달서구,최우수,0.0,0.01,co_f6f857652d,-0.01
,제조업,섬유제품 제조업; 의복제외,경상북도,경산시,최우수,0.55,0.02,co_9e9976501e,0.53
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.06,0.01,co_5f44a36f3b,0.049999999999999996
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,북구,우수,0.0,0.15,co_d45e8dc9b5,-0.15
,제조업,1차 금속 제조업,부산광역시,사하구,최우수,0.35,0.0,co_b12fbcabba,0.35
,제조업,기타 기계 및 장비 제조업,대구광역시,동구,최우수,0.03,0.0,co_198421a3f5,0.03
,제조업,"의복, 의복 액세서리 및 모피제품 제조업",경상북도,경산시,최우수,0.74,0.39,co_5205690b6f,0.35
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,최우수,0.02,0.0,co_1d88bde6ee,0.02
,제조업,기타 기계 및 장비 제조업,경상북도,칠곡군,최우수,0.06,0.0,co_2b5e450c21,0.06
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,달성군,우수,0.0,0.4,co_0b860029f9,-0.4
,제조업,"펄프, 종이 및 종이제품 제조업",대구광역시,달서구,최우수,0.0,0.4,co_707a27efae,-0.4
,제조업,"펄프, 종이 및 종이제품 제조업",울산광역시,울주군,최우수,4.5,6.0,co_3847ba5097,-1.5
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,0.03,0.0,co_0bd037052b,0.03
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달서구,최우수,0.0,0.04,co_f196074c60,-0.04
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.46,0.0,co_5f44a36f3b,0.46
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,서울특별시,중구,최우수,5.8,0.0,co_75ad34ef4f,5.8
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.02,0.0,co_92a9a47a61,0.02
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.04,0.0,co_807818fd5b,0.04
,제조업,섬유제품 제조업; 의복제외,경상북도,영천시,최우수,0.0,0.07,co_9fb17f0d1f,-0.07
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달서구,최우수,0.04,0.0,co_f196074c60,0.04
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,포항시 북구,최우수,0.04,0.0,co_e82d928896,0.04
,제조업,섬유제품 제조업; 의복제외,,,우수,0.12,0.0,co_7eaf943a35,0.12
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,우수,0.05,0.0,co_4861949f15,0.05
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,최우수,0.05,0.0,co_1d88bde6ee,0.05
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.42,0.01,co_4fccdf1499,0.41
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,성주군,최우수,0.0,0.01,co_30b32f41ad,-0.01
,제조업,목재 및 나무제품 제조업; 가구 제외,대구광역시,북구,최우수,0.0,0.03,co_24050d30c8,-0.03
,제조업,1차 금속 제조업,대구광역시,달서구,최우수,0.0,0.09,co_7596b1937b,-0.09
,제조업,비금속 광물제품 제조업,대구광역시,달서구,최우수,0.0,0.13,co_99d037526d,-0.13
,제조업,비금속 광물제품 제조업,경상북도,경산시,최우수,0.06,0.01,co_0d8f3f2e59,0.049999999999999996
,제조업,기타 제품 제조업,경상북도,경산시,최우수,0.0,0.42,co_8b0bd6948d,-0.42
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,최우수,0.06,0.35,co_df368fdf5c,-0.29
,제조업,1차 금속 제조업,경상북도,고령군,최우수,0.02,0.0,co_634b8cc254,0.02
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,우수,0.05,0.0,co_4861949f15,0.05
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.0,0.37,co_5f44a36f3b,-0.37
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,최우수,0.0,0.06,co_df368fdf5c,-0.06
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,우수,0.02,0.0,co_cc321439ef,0.02
,제조업,섬유제품 제조업; 의복제외,서울특별시,중구,우수,0.01,0.0,co_8fbe9a02b7,0.01
,제조업,"가죽, 가방 및 신발 제조업",부산광역시,해운대구,최우수,1.3,9.3,co_9dfa79e58a,-8.0
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,경산시,최우수,2.1,0.01,co_7ee57e1331,2.0900000000000003
,제조업,1차 금속 제조업,경상북도,고령군,최우수,0.0,0.03,co_634b8cc254,-0.03
,제조업,기타 기계 및 장비 제조업,경상북도,구미시,최우수,0.0,0.02,co_3bd2338316,-0.02
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,성주군,최우수,0.04,0.0,co_30b32f41ad,0.04
,제조업,1차 금속 제조업,부산광역시,강서구,최우수,1.5,3.0,co_8ddd11c396,-1.5
,제조업,1차 금속 제조업,경상북도,구미시,최우수,0.01,0.0,co_f9a41bdaa4,0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,성주군,최우수,0.0,0.17,co_30b32f41ad,-0.17
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.01,0.0,co_98f3b4794b,0.01
,제조업,기타 기계 및 장비 제조업,경상북도,칠곡군,최우수,0.03,0.0,co_2b5e450c21,0.03
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,칠곡군,최우수,0.0,0.41,co_02db533b1d,-0.41
,제조업,자동차 및 트레일러 제조업,경상북도,성주군,최우수,0.03,0.0,co_c890beacbe,0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,경산시,최우수,0.0,0.07,co_9e9976501e,-0.07
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,1.1,0.42,co_92a9a47a61,0.6800000000000002
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달성군,최우수,0.0,0.32,co_941429eb92,-0.32
,제조업,1차 금속 제조업,경상북도,칠곡군,일반,0.0,0.14,co_25b55aee89,-0.14
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.09,0.0,co_98f3b4794b,0.09
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경기도,시흥시,최우수,0.0,0.05,co_212ee275e6,-0.05
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,최우수,0.01,0.0,co_d3eb51e910,0.01
,제조업,섬유제품 제조업; 의복제외,대구광역시,군위군,최우수,0.56,0.0,co_de85e227a9,0.56
,제조업,1차 금속 제조업,경상남도,함안군,최우수,0.0,0.25,co_28ca2ab824,-0.25
,제조업,고무 및 플라스틱제품 제조업,경상북도,성주군,최우수,0.12,0.0,co_4344dab8eb,0.12
,제조업,식료품 제조업,경상북도,의성군,최우수,0.05,0.0,co_11e7ee5ebc,0.05
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.26,0.0,co_4fccdf1499,0.26
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경산시,최우수,0.18,0.0,co_6736bc0cf4,0.18
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,최우수,0.49,0.17,co_b4cfa32295,0.31999999999999995
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.0,0.01,co_92a9a47a61,-0.01
,제조업,기타 기계 및 장비 제조업,경상북도,경산시,최우수,0.0,0.01,co_94b03833bf,-0.01
,제조업,자동차 및 트레일러 제조업,경상북도,성주군,우수,0.02,0.0,co_c5d6f206ac,0.02
,제조업,기타 기계 및 장비 제조업,경상북도,포항시 남구,최우수,0.01,0.0,co_bd04738824,0.01
