month,company_id,export_amt,import_amt,net_exposure,hedge_ratio,policy_version
2023-03-31,1120,190000.0,0.0,190000.0,0.5,ML_enhanced
2023-04-30,1120,230000.0,0.0,230000.0,0.5,ML_enhanced
2023-05-31,1120,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-06-30,1120,140000.0,0.0,140000.0,0.5,ML_enhanced
2023-07-31,1120,300000.0,0.0,300000.0,0.5,ML_enhanced
2023-08-31,1120,220000.0,0.0,220000.0,0.5,ML_enhanced
2023-09-30,1120,100000.0,0.0,100000.0,0.5,ML_enhanced
2023-10-31,1120,70000.0,0.0,70000.0,0.3,ML_enhanced
2023-11-30,1120,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-07-31,1121,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-08-31,1121,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-07-31,1122,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-08-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,1122,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1122,0.0,70000.0,-70000.0,0.3,ML_enhanced
2022-12-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-03-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1122,0.0,110000.0,-110000.0,0.5,ML_enhanced
2023-05-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-10-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-11-30,1122,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2024-02-29,1122,0.0,0.0,0.0,0.0,ML_enhanced
2024-03-31,1122,0.0,0.0,0.0,0.0,ML_enhanced
2024-04-30,1122,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-07-31,1123,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-08-31,1123,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-09-30,1123,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,1123,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-11-30,1123,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-12-31,1123,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-01-31,1123,430000.0,0.0,430000.0,0.5,ML_enhanced
2023-02-28,1123,60000.0,0.0,60000.0,0.3,ML_enhanced
2023-03-31,1123,170000.0,0.0,170000.0,0.5,ML_enhanced
2023-04-30,1123,20000.0,0.0,20000.0,0.3,ML_enhanced
2023-05-31,1123,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1123,60000.0,90000.0,-30000.0,0.3,ML_enhanced
2022-07-31,1124,0.0,40000.0,-40000.0,0.3,ML_enhanced
2022-08-31,1124,0.0,70000.0,-70000.0,0.3,ML_enhanced
2022-09-30,1124,0.0,500000.0,-500000.0,0.5,ML_enhanced
2022-10-31,1124,0.0,1300000.0,-1300000.0,0.8,ML_enhanced
2022-07-31,1125,0.0,290000.0,-290000.0,0.5,ML_enhanced
2022-08-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,1125,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-03-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-10-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-11-30,1125,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,1125,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,1125,80000.0,0.0,80000.0,0.3,ML_enhanced
2022-07-31,1126,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-08-31,1126,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-09-30,1126,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-10-31,1126,0.0,290000.0,-290000.0,0.5,ML_enhanced
2022-11-30,1126,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-07-31,1127,2200000.0,0.0,2200000.0,0.8,ML_enhanced
2022-08-31,1127,0.0,1700000.0,-1700000.0,0.8,ML_enhanced
2022-07-31,1128,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-07-31,1129,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-07-31,1130,0.0,4800000.0,-4800000.0,0.8,ML_enhanced
2022-07-31,1131,12000000.0,0.0,12000000.0,0.8,ML_enhanced
2022-07-31,1132,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-08-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2022-09-30,1132,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1132,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-12-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-03-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1132,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,1132,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-07-31,1133,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-09-30,1134,0.0,390000.0,-390000.0,0.5,ML_enhanced
2022-10-31,1134,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1134,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,1134,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-01-31,1134,0.0,310000.0,-310000.0,0.5,ML_enhanced
2023-02-28,1134,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-03-31,1134,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1134,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-05-31,1134,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1134,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,1134,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-08-31,1134,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-09-30,1134,0.0,60000.0,-60000.0,0.3,ML_enhanced
2023-10-31,1134,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-08-31,1135,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-09-30,1135,0.0,100000.0,-100000.0,0.5,ML_enhanced
2022-10-31,1135,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1135,0.0,90000.0,-90000.0,0.3,ML_enhanced
2022-12-31,1135,0.0,100000.0,-100000.0,0.5,ML_enhanced
2023-01-31,1135,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,1135,0.0,60000.0,-60000.0,0.3,ML_enhanced
2023-03-31,1135,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1135,0.0,110000.0,-110000.0,0.5,ML_enhanced
2023-05-31,1135,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1135,0.0,70000.0,-70000.0,0.3,ML_enhanced
2022-08-31,1136,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-09-30,1136,70000.0,0.0,70000.0,0.3,ML_enhanced
2022-10-31,1136,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-11-30,1136,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-12-31,1136,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-01-31,1136,110000.0,0.0,110000.0,0.5,ML_enhanced
2022-08-31,1137,0.0,630000.0,-630000.0,0.5,ML_enhanced
2022-08-31,1138,280000.0,0.0,280000.0,0.5,ML_enhanced
2022-09-30,1138,300000.0,0.0,300000.0,0.5,ML_enhanced
2022-10-31,1138,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1138,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,1138,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1138,180000.0,0.0,180000.0,0.5,ML_enhanced
2023-02-28,1138,270000.0,0.0,270000.0,0.5,ML_enhanced
2023-03-31,1138,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1138,550000.0,0.0,550000.0,0.5,ML_enhanced
2023-05-31,1138,0.0,1200000.0,-1200000.0,0.8,ML_enhanced
2023-06-30,1138,0.0,1700000.0,-1700000.0,0.8,ML_enhanced
2023-07-31,1138,0.0,940000.0,-940000.0,0.5,ML_enhanced
2023-08-31,1138,0.0,660000.0,-660000.0,0.5,ML_enhanced
2023-09-30,1138,0.0,940000.0,-940000.0,0.5,ML_enhanced
2023-10-31,1138,0.0,920000.0,-920000.0,0.5,ML_enhanced
2023-11-30,1138,0.0,950000.0,-950000.0,0.5,ML_enhanced
2023-12-31,1138,0.0,1300000.0,-1300000.0,0.8,ML_enhanced
2024-01-31,1138,0.0,760000.0,-760000.0,0.5,ML_enhanced
2024-02-29,1138,20000.0,0.0,20000.0,0.3,ML_enhanced
2024-03-31,1138,90000.0,0.0,90000.0,0.3,ML_enhanced
2022-08-31,1139,0.0,160000.0,-160000.0,0.5,ML_enhanced
2022-08-31,1140,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-09-30,1141,50000.0,0.0,50000.0,0.3,ML_enhanced
2022-10-31,1141,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-11-30,1141,160000.0,0.0,160000.0,0.5,ML_enhanced
2022-12-31,1141,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-08-31,1142,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-09-30,1142,260000.0,0.0,260000.0,0.5,ML_enhanced
2022-08-31,1143,0.0,110000.0,-110000.0,0.5,ML_enhanced
2022-08-31,1144,0.0,400000.0,-400000.0,0.5,ML_enhanced
2022-09-30,1144,0.0,270000.0,-270000.0,0.5,ML_enhanced
2022-10-31,1144,0.0,180000.0,-180000.0,0.5,ML_enhanced
2022-11-30,1144,0.0,180000.0,-180000.0,0.5,ML_enhanced
2022-12-31,1144,0.0,360000.0,-360000.0,0.5,ML_enhanced
2023-01-31,1144,0.0,270000.0,-270000.0,0.5,ML_enhanced
2023-02-28,1144,0.0,300000.0,-300000.0,0.5,ML_enhanced
2023-03-31,1144,0.0,380000.0,-380000.0,0.5,ML_enhanced
2023-04-30,1144,0.0,100000.0,-100000.0,0.5,ML_enhanced
2023-05-31,1144,0.0,110000.0,-110000.0,0.5,ML_enhanced
2023-06-30,1144,90000.0,10000.0,80000.0,0.3,ML_enhanced
2023-07-31,1144,110000.0,10000.0,100000.0,0.5,ML_enhanced
2023-08-31,1144,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-08-31,1145,1800000.0,60000.0,1740000.0,0.8,ML_enhanced
2022-08-31,1146,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-08-31,1147,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-09-30,1147,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-10-31,1147,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-08-31,1148,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-08-31,1149,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-09-30,1149,80000.0,0.0,80000.0,0.3,ML_enhanced
2022-10-31,1149,140000.0,30000.0,110000.0,0.5,ML_enhanced
2022-11-30,1149,0.0,70000.0,-70000.0,0.3,ML_enhanced
2022-12-31,1149,140000.0,0.0,140000.0,0.5,ML_enhanced
2023-01-31,1149,210000.0,10000.0,200000.0,0.5,ML_enhanced
2023-02-28,1149,350000.0,0.0,350000.0,0.5,ML_enhanced
2023-03-31,1149,200000.0,40000.0,160000.0,0.5,ML_enhanced
2023-04-30,1149,330000.0,40000.0,290000.0,0.5,ML_enhanced
2023-05-31,1149,360000.0,60000.0,300000.0,0.5,ML_enhanced
2023-06-30,1149,310000.0,0.0,310000.0,0.5,ML_enhanced
2023-07-31,1149,230000.0,0.0,230000.0,0.5,ML_enhanced
2023-08-31,1149,200000.0,40000.0,160000.0,0.5,ML_enhanced
2023-09-30,1149,180000.0,30000.0,150000.0,0.5,ML_enhanced
2023-10-31,1149,150000.0,0.0,150000.0,0.5,ML_enhanced
2023-11-30,1149,190000.0,20000.0,170000.0,0.5,ML_enhanced
2023-12-31,1149,260000.0,60000.0,200000.0,0.5,ML_enhanced
2022-08-31,1150,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-09-30,1150,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-10-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2022-11-30,1150,0.0,0.0,0.0,0.0,ML_enhanced
2022-12-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-02-28,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-03-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-04-30,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-05-31,1150,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-06-30,1150,0.0,150000.0,-150000.0,0.5,ML_enhanced
2023-07-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-10-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-11-30,1150,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2024-02-29,1150,0.0,0.0,0.0,0.0,ML_enhanced
2024-03-31,1150,0.0,0.0,0.0,0.0,ML_enhanced
2024-04-30,1150,0.0,0.0,0.0,0.0,ML_enhanced
2024-05-31,1150,0.0,90000.0,-90000.0,0.3,ML_enhanced
2022-08-31,1151,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-08-31,1152,450000.0,0.0,450000.0,0.5,ML_enhanced
2022-09-30,1152,430000.0,0.0,430000.0,0.5,ML_enhanced
2022-10-31,1152,250000.0,0.0,250000.0,0.5,ML_enhanced
2022-11-30,1152,370000.0,0.0,370000.0,0.5,ML_enhanced
2022-08-31,1153,110000.0,50000.0,60000.0,0.3,ML_enhanced
2022-09-30,1153,20000.0,50000.0,-30000.0,0.3,ML_enhanced
2022-10-31,1153,100000.0,60000.0,40000.0,0.3,ML_enhanced
2022-11-30,1153,10000.0,160000.0,-150000.0,0.5,ML_enhanced
2022-12-31,1153,300000.0,0.0,300000.0,0.5,ML_enhanced
2023-01-31,1153,1200000.0,0.0,1200000.0,0.8,ML_enhanced
2023-02-28,1153,20000.0,0.0,20000.0,0.3,ML_enhanced
2022-08-31,1154,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-08-31,1155,0.0,90000.0,-90000.0,0.3,ML_enhanced
2022-08-31,1156,3100000.0,1400000.0,1700000.0,0.8,ML_enhanced
2022-09-30,1156,740000.0,1800000.0,-1060000.0,0.8,ML_enhanced
2022-10-31,1156,2200000.0,1000000.0,1200000.0,0.8,ML_enhanced
2022-11-30,1156,2600000.0,1600000.0,1000000.0,0.8,ML_enhanced
2022-12-31,1156,1300000.0,930000.0,370000.0,0.5,ML_enhanced
2023-01-31,1156,2000000.0,600000.0,1400000.0,0.8,ML_enhanced
2023-02-28,1156,970000.0,510000.0,460000.0,0.5,ML_enhanced
2023-03-31,1156,1100000.0,1000000.0,100000.0,0.5,ML_enhanced
2023-04-30,1156,1800000.0,1700000.0,100000.0,0.5,ML_enhanced
2023-05-31,1156,1400000.0,1700000.0,-300000.0,0.5,ML_enhanced
2023-06-30,1156,1700000.0,1500000.0,200000.0,0.5,ML_enhanced
2023-07-31,1156,1100000.0,1100000.0,0.0,0.0,ML_enhanced
2023-08-31,1156,2200000.0,1400000.0,800000.0,0.5,ML_enhanced
2023-09-30,1156,710000.0,1500000.0,-790000.0,0.5,ML_enhanced
2023-10-31,1156,1600000.0,1600000.0,0.0,0.0,ML_enhanced
2023-11-30,1156,1500000.0,1200000.0,300000.0,0.5,ML_enhanced
2023-12-31,1156,600000.0,1800000.0,-1200000.0,0.8,ML_enhanced
2024-01-31,1156,1900000.0,1200000.0,700000.0,0.5,ML_enhanced
2024-02-29,1156,620000.0,870000.0,-250000.0,0.5,ML_enhanced
2024-03-31,1156,880000.0,520000.0,360000.0,0.5,ML_enhanced
2024-04-30,1156,960000.0,680000.0,280000.0,0.5,ML_enhanced
2024-05-31,1156,870000.0,1300000.0,-430000.0,0.5,ML_enhanced
2024-06-30,1156,1300000.0,1500000.0,-200000.0,0.5,ML_enhanced
2024-07-31,1156,2300000.0,1600000.0,700000.0,0.5,ML_enhanced
2024-08-31,1156,1500000.0,1600000.0,-100000.0,0.5,ML_enhanced
2024-09-30,1156,640000.0,660000.0,-20000.0,0.3,ML_enhanced
2024-10-31,1156,860000.0,400000.0,460000.0,0.5,ML_enhanced
2024-11-30,1156,970000.0,1600000.0,-630000.0,0.5,ML_enhanced
2024-12-31,1156,2300000.0,2000000.0,300000.0,0.5,ML_enhanced
2022-08-31,1157,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-09-30,1157,0.0,480000.0,-480000.0,0.5,ML_enhanced
2022-08-31,1158,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-09-30,1158,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-10-31,1158,30000.0,10000.0,20000.0,0.3,ML_enhanced
2022-11-30,1158,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-08-31,1159,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-09-30,1159,30000.0,0.0,30000.0,0.3,ML_enhanced
2022-10-31,1159,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-11-30,1159,100000.0,0.0,100000.0,0.5,ML_enhanced
2022-12-31,1159,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1159,400000.0,0.0,400000.0,0.5,ML_enhanced
2023-02-28,1159,580000.0,50000.0,530000.0,0.5,ML_enhanced
2023-03-31,1159,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-04-30,1159,50000.0,0.0,50000.0,0.3,ML_enhanced
2023-05-31,1159,0.0,710000.0,-710000.0,0.5,ML_enhanced
2023-06-30,1159,60000.0,0.0,60000.0,0.3,ML_enhanced
2023-07-31,1159,80000.0,0.0,80000.0,0.3,ML_enhanced
2023-08-31,1159,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-09-30,1159,50000.0,0.0,50000.0,0.3,ML_enhanced
2023-10-31,1159,30000.0,0.0,30000.0,0.3,ML_enhanced
2023-11-30,1159,90000.0,0.0,90000.0,0.3,ML_enhanced
2023-12-31,1159,50000.0,0.0,50000.0,0.3,ML_enhanced
2024-01-31,1159,100000.0,0.0,100000.0,0.5,ML_enhanced
2024-02-29,1159,20000.0,0.0,20000.0,0.3,ML_enhanced
2024-03-31,1159,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-04-30,1159,20000.0,0.0,20000.0,0.3,ML_enhanced
2024-05-31,1159,40000.0,0.0,40000.0,0.3,ML_enhanced
2024-06-30,1159,50000.0,0.0,50000.0,0.3,ML_enhanced
2024-07-31,1159,100000.0,10000.0,90000.0,0.3,ML_enhanced
2024-08-31,1159,260000.0,20000.0,240000.0,0.5,ML_enhanced
2022-08-31,1160,10000.0,0.0,10000.0,0.3,ML_enhanced
2022-08-31,1161,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-08-31,1162,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-09-30,1162,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-10-31,1162,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-08-31,1163,40000.0,0.0,40000.0,0.3,ML_enhanced
2022-09-30,1163,22000000.0,20000.0,21980000.0,0.8,ML_enhanced
2022-10-31,1163,30000000.0,20000.0,29980000.0,0.8,ML_enhanced
2022-11-30,1163,27000000.0,370000.0,26630000.0,0.8,ML_enhanced
2022-12-31,1163,0.0,370000.0,-370000.0,0.5,ML_enhanced
2022-08-31,1164,28000000.0,30000.0,27970000.0,0.8,ML_enhanced
2022-08-31,1165,930000.0,0.0,930000.0,0.5,ML_enhanced
2022-09-30,1165,1100000.0,10000.0,1090000.0,0.8,ML_enhanced
2022-10-31,1165,1400000.0,0.0,1400000.0,0.8,ML_enhanced
2022-11-30,1165,1200000.0,0.0,1200000.0,0.8,ML_enhanced
2022-12-31,1165,630000.0,10000.0,620000.0,0.5,ML_enhanced
2023-01-31,1165,1200000.0,0.0,1200000.0,0.8,ML_enhanced
2023-02-28,1165,1100000.0,0.0,1100000.0,0.8,ML_enhanced
2023-03-31,1165,1000000.0,0.0,1000000.0,0.8,ML_enhanced
2023-04-30,1165,1400000.0,10000.0,1390000.0,0.8,ML_enhanced
2023-05-31,1165,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1165,1300000.0,0.0,1300000.0,0.8,ML_enhanced
2022-09-30,1166,0.0,290000.0,-290000.0,0.5,ML_enhanced
2022-10-31,1166,0.0,230000.0,-230000.0,0.5,ML_enhanced
2022-11-30,1166,0.0,350000.0,-350000.0,0.5,ML_enhanced
2022-12-31,1166,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-01-31,1166,0.0,270000.0,-270000.0,0.5,ML_enhanced
2022-08-31,1167,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-09-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2022-10-31,1167,0.0,230000.0,-230000.0,0.5,ML_enhanced
2022-11-30,1167,0.0,210000.0,-210000.0,0.5,ML_enhanced
2022-12-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-01-31,1167,0.0,310000.0,-310000.0,0.5,ML_enhanced
2023-02-28,1167,0.0,120000.0,-120000.0,0.5,ML_enhanced
2023-03-31,1167,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-04-30,1167,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-05-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-06-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-07-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-08-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-09-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-10-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-11-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2023-12-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-01-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-02-29,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-03-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-04-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-05-31,1167,0.0,50000.0,-50000.0,0.3,ML_enhanced
2024-06-30,1167,0.0,40000.0,-40000.0,0.3,ML_enhanced
2024-07-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-08-31,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-09-30,1167,0.0,0.0,0.0,0.0,ML_enhanced
2024-10-31,1167,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-08-31,1168,0.0,350000.0,-350000.0,0.5,ML_enhanced
2022-09-30,1168,0.0,440000.0,-440000.0,0.5,ML_enhanced
2022-08-31,1169,150000.0,10000.0,140000.0,0.5,ML_enhanced
2022-08-31,1170,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-09-30,1170,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-08-31,1171,130000.0,0.0,130000.0,0.5,ML_enhanced
2022-09-30,1171,60000.0,0.0,60000.0,0.3,ML_enhanced
2022-10-31,1171,0.0,320000.0,-320000.0,0.5,ML_enhanced
2022-11-30,1171,620000.0,0.0,620000.0,0.5,ML_enhanced
2022-08-31,1172,0.0,30000.0,-30000.0,0.3,ML_enhanced
2022-09-30,1172,0.0,80000.0,-80000.0,0.3,ML_enhanced
2022-10-31,1172,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-11-30,1172,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-12-31,1172,0.0,60000.0,-60000.0,0.3,ML_enhanced
2023-01-31,1172,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-02-28,1172,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-03-31,1172,0.0,100000.0,-100000.0,0.5,ML_enhanced
2023-04-30,1172,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-05-31,1172,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-06-30,1172,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-07-31,1172,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-08-31,1172,20000.0,60000.0,-40000.0,0.3,ML_enhanced
2023-09-30,1172,0.0,60000.0,-60000.0,0.3,ML_enhanced
2022-08-31,1173,50000.0,50000.0,0.0,0.0,ML_enhanced
2022-09-30,1174,0.0,2500000.0,-2500000.0,0.8,ML_enhanced
2022-10-31,1174,0.0,250000.0,-250000.0,0.5,ML_enhanced
2022-11-30,1174,0.0,20000.0,-20000.0,0.3,ML_enhanced
2022-12-31,1174,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-01-31,1174,0.0,20000.0,-20000.0,0.3,ML_enhanced
2023-02-28,1174,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-03-31,1174,0.0,70000.0,-70000.0,0.3,ML_enhanced
2023-04-30,1174,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-05-31,1174,0.0,80000.0,-80000.0,0.3,ML_enhanced
2023-06-30,1174,0.0,30000.0,-30000.0,0.3,ML_enhanced
2023-07-31,1174,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-08-31,1174,0.0,50000.0,-50000.0,0.3,ML_enhanced
2023-09-30,1174,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-10-31,1174,0.0,40000.0,-40000.0,0.3,ML_enhanced
2023-11-30,1174,0.0,10000.0,-10000.0,0.3,ML_enhanced
2023-12-31,1174,120000.0,310000.0,-190000.0,0.5,ML_enhanced
2024-01-31,1174,140000.0,20000.0,120000.0,0.5,ML_enhanced
2022-08-31,1175,0.0,10000.0,-10000.0,0.3,ML_enhanced
2022-09-30,1175,0.0,50000.0,-50000.0,0.3,ML_enhanced
2022-10-31,1175,0.0,10000.0,-10000.0,0.3,ML_enhanced
