company_id,trade_month,fix_month,trade_date_bd,fix_date_bd,notional_usd,pnl_krw,actual_maturity_days,forward_price_30d,forward_price_adjusted,maturity_adjustment,status
249,2022-02-28,,2022-02-28,,8.214763881887567,0.0,,,,,open
250,2022-09-30,,2022-09-30,,8.295053313153984,0.0,,,,,open
251,2022-02-28,,2022-02-28,,5.476509254591711,0.0,,,,,open
252,2022-02-28,,2022-02-28,,2.7382546272958557,0.0,,,,,open
253,2024-12-31,,2024-12-31,,18.818021185301784,0.0,,,,,open
254,2022-10-31,,2022-10-31,,2.77812318724675,0.0,,,,,open
255,2022-02-28,,2022-02-28,,21.906037018366845,0.0,,,,,open
256,2022-01-31,,2022-01-28,,104.37197859349887,0.0,,,,,open
257,2022-07-31,,2022-07-29,,5.519869357082425,0.0,,,,,open
258,2022-02-28,,2022-02-28,,19.16778239107099,0.0,,,,,open
259,2022-01-31,,2022-01-28,,45.3791211276082,0.0,,,,,open
260,2022-03-31,,2022-03-31,,10.908187463097716,0.0,,,,,open
261,2022-03-31,,2022-03-31,,63.631093534736685,0.0,,,,,open
262,2022-03-31,,2022-03-31,,13.635234328872146,0.0,,,,,open
263,2022-09-30,,2022-09-30,,59.908718372778765,0.0,,,,,open
264,2022-12-31,,2022-12-30,,50.46756543315535,0.0,,,,,open
265,2022-09-30,,2022-09-30,,170.50942921483187,0.0,,,,,open
266,2022-03-31,,2022-03-31,,21.816374926195433,0.0,,,,,open
267,2022-02-28,,2022-02-28,,8.214763881887567,0.0,,,,,open
268,2022-05-31,,2022-05-31,,196.52142773779315,0.0,,,,,open
269,2022-01-31,,2022-01-28,,776.8905537046525,0.0,,,,,open
270,2023-01-31,,2023-01-31,,321.0405249538783,0.0,,,,,open
271,2022-05-31,,2022-05-31,,210.23222502182523,0.0,,,,,open
272,2022-01-31,,2022-01-28,,90.7582422552164,0.0,,,,,open
273,2022-01-31,,2022-01-28,,104.37197859349887,0.0,,,,,open
274,2023-01-31,,2023-01-31,,1834.517285450733,0.0,,,,,open
275,2024-12-31,,2024-12-31,,2.6882887407573977,0.0,,,,,open
276,2023-11-30,,2023-11-30,,10.92708438311858,0.0,,,,,open
277,2022-06-30,,2022-06-30,,5.523767271532712,0.0,,,,,open
278,2022-06-30,,2022-06-30,,2.761883635766356,0.0,,,,,open
279,2022-09-30,,2022-09-30,,8.295053313153984,0.0,,,,,open
280,2022-02-28,,2022-02-28,,100.4026696675147,0.0,,,,,open
281,2022-03-31,,2022-03-31,,8.181140597323289,0.0,,,,,open
282,2023-03-31,,2023-03-31,,16.367005758197998,0.0,,,,,open
283,2022-04-30,,2022-04-29,,13.565643552494956,0.0,,,,,open
284,2022-03-31,,2022-03-31,,21.816374926195433,0.0,,,,,open
285,2022-06-30,,2022-06-30,,69.0470908941589,0.0,,,,,open
286,2022-01-31,,2022-01-28,,8.168241802969476,0.0,,,,,open
287,2022-01-31,,2022-01-28,,10.890989070625968,0.0,,,,,open
288,2022-05-31,,2022-05-31,,16.452956740838495,0.0,,,,,open
290,2024-05-31,,2024-05-31,,336.2286510361085,0.0,,,,,open
291,2024-02-29,,2024-02-29,,2.7457976239763098,0.0,,,,,open
292,2024-12-31,,2024-12-31,,80.64866222272194,0.0,,,,,open
293,2022-03-31,,2022-03-31,,2.727046865774429,0.0,,,,,open
294,2023-02-28,,2023-02-28,,8.204428898806322,0.0,,,,,open
295,2024-07-31,,2024-07-31,,2.688469732372426,0.0,,,,,open
296,2024-10-31,,2024-10-31,,67.8437193451628,0.0,,,,,open
297,2024-12-31,,2024-12-31,,134.41443703786987,0.0,,,,,open
298,2022-01-31,,2022-01-28,,21.781978141251937,0.0,,,,,open
299,2022-01-31,,2022-01-28,,2.722747267656492,0.0,,,,,open
300,2022-01-31,,2022-01-28,,10.890989070625968,0.0,,,,,open
301,2022-01-31,,2022-01-28,,5.445494535312984,0.0,,,,,open
302,2022-02-28,,2022-02-28,,16.429527763775134,0.0,,,,,open
303,2022-08-31,,2022-08-31,,64.51108753499655,0.0,,,,,open
304,2022-10-31,,2022-10-31,,208.35923904350625,0.0,,,,,open
305,2022-01-31,,2022-01-28,,108.90989070625969,0.0,,,,,open
306,2022-12-31,,2022-12-30,,348.6849975381642,0.0,,,,,open
307,2024-12-31,,2024-12-31,,5.376577481514795,0.0,,,,,open
308,2022-04-30,,2022-04-29,,167.30960381410446,0.0,,,,,open
309,2022-01-31,,2022-01-28,,2.722747267656492,0.0,,,,,open
310,2022-04-30,,2022-04-29,,117.56891078828963,0.0,,,,,open
